# TODO-324 re-check queue (BUG-330 fallout). Generated by tools/_todo324_scan.py
class	run	lb	ppm	corr	conf	commentary_says_distinct	audit_disagrees	fp_linked	sec_subthreshold	has_analysis
SAFE-COMMENTARY	20260710_044624_1997-12-20	LB-13150	+3500	0.008	1.88	True	0	False	False	False
SAFE-COMMENTARY	20260710_044624_1997-12-20	LB-11174	+36378	0.018	2.13	True	0	False	False	False
SAFE-COMMENTARY	20260710_045131_1998-06-27	LB-03440	+24699	0.029	1.86	True	1	False	False	False
SAFE-COMMENTARY	20260710_053242_1998-07-05	LB-01572	+34772	0.013	3.49	True	0	False	False	False
SAFE-COMMENTARY	20260710_053619_1998-07-06	LB-04400	-300	0.014	4.76	True	0	False	False	True
SAFE-COMMENTARY	20260710_053951_1998-07-09	LB-02073	+27200	0.004	1.93	True	0	False	False	False
SAFE-COMMENTARY	20260710_054549_1998-07-12	LB-04632	-46905	0.018	1.93	True	1	False	False	False
SAFE-COMMENTARY	20260710_054549_1998-07-12	LB-05959	+23913	0.015	4.17	True	0	False	False	False
SAFE-COMMENTARY	20260710_055131_1998-08-21	LB-06056	-27898	0.002	4.11	True	0	False	False	True
SAFE-COMMENTARY	20260710_055301_1998-08-22	LB-06058	-41500	0.003	2.85	True	0	False	False	True
SAFE-COMMENTARY	20260710_055458_1998-08-24	LB-02553	-32390	0.005	1.95	True	1	False	False	False
SAFE-COMMENTARY	20260710_055458_1998-08-24	LB-09444	-48172	0.005	1.36	True	0	False	False	False
SAFE-COMMENTARY	20260710_060304_1998-09-05	LB-01551	+12722	0.006	1.59	True	0	False	False	True
SAFE-COMMENTARY	20260710_061203_1998-09-22	LB-06142	+67275	0.004	2.59	True	0	False	False	False
SAFE-COMMENTARY	20260710_062003_1998-09-24	LB-05914	+49283	0.030	2.30	True	0	False	False	False
SAFE-COMMENTARY	20260710_062116_1998-09-25	LB-05739	+13521	0.118	4.17	True	0	False	False	False
SAFE-COMMENTARY	20260710_063041_1998-10-21	LB-14950	+42996	0.007	2.42	True	0	False	False	True
SAFE-COMMENTARY	20260710_065400_1998-10-30	LB-12591	+13400	0.007	1.47	True	0	False	False	True
SAFE-COMMENTARY	20260710_070904_1998-11-07	LB-05869	-800	0.016	2.84	True	0	False	False	False
SAFE-COMMENTARY	20260710_071150_1999-01-26	LB-06216	-36640	0.003	2.22	True	0	False	False	True
SAFE-COMMENTARY	20260710_071150_1999-01-26	LB-01103	-11877	0.006	1.15	True	1	False	False	True
SAFE-COMMENTARY	20260710_071451_1999-01-28	LB-09569	-3592	0.031	1.90	True	0	False	False	True
SAFE-COMMENTARY	20260710_071451_1999-01-28	LB-07486	+35406	0.007	3.06	True	1	False	False	True
SAFE-COMMENTARY	20260710_071903_1999-01-29	LB-13286	-63311	0.007	3.43	True	0	False	False	False
SAFE-COMMENTARY	20260710_071903_1999-01-29	LB-03409	+299	0.042	4.34	True	2	False	False	False
SAFE-COMMENTARY	20260710_072851_1999-02-01	LB-09110	+26630	0.004	1.52	True	0	False	False	False
SAFE-COMMENTARY	20260710_072851_1999-02-01	LB-06071	-12275	0.171	2.23	True	0	False	False	False
SAFE-COMMENTARY	20260710_073216_1999-02-02	LB-12592	+223	0.031	5.26	True	0	False	False	False
SAFE-COMMENTARY	20260710_074512_1999-02-07	LB-06983	+27838	0.105	2.13	True	1	False	False	False
SAFE-COMMENTARY	20260710_074826_1999-02-10	LB-02437	-19149	0.009	3.82	True	0	False	False	True
SAFE-COMMENTARY	20260710_074952_1999-02-12	LB-10647	+11394	0.005	4.31	True	0	False	False	False
SAFE-COMMENTARY	20260710_074952_1999-02-12	LB-10648	+2076	0.033	2.23	True	0	False	False	False
SAFE-COMMENTARY	20260710_075924_1999-02-17	LB-02218	+800	0.005	4.91	True	1	False	False	False
SAFE-COMMENTARY	20260710_075924_1999-02-17	LB-12922	+3866	0.004	2.68	True	1	False	False	False
SAFE-COMMENTARY	20260710_075924_1999-02-17	LB-09623	+746	0.019	1.86	True	2	False	False	False
SAFE-COMMENTARY	20260710_080604_1999-02-19	LB-09933	+8466	0.010	2.57	True	0	False	False	False
SAFE-COMMENTARY	20260710_081647_1999-02-23	LB-10694	-3296	0.004	3.72	True	0	False	False	False
SAFE-COMMENTARY	20260710_082105_1999-02-24	LB-07019	+2717	0.039	1.44	True	0	False	False	False
SAFE-COMMENTARY	20260710_082105_1999-02-24	LB-05700	-13795	0.041	2.65	True	1	False	False	False
SAFE-COMMENTARY	20260710_085905_1999-04-11	LB-00132	+10860	0.007	1.28	True	1	False	False	True
SAFE-COMMENTARY	20260710_085905_1999-04-11	LB-01858	+29280	0.007	2.46	True	1	False	False	True
SAFE-COMMENTARY	20260710_091423_1999-04-15	LB-08870	+51928	0.009	1.23	True	0	False	False	False
SAFE-COMMENTARY	20260710_091423_1999-04-15	LB-01869	+22000	0.008	1.03	True	1	False	False	False
SAFE-COMMENTARY	20260710_091423_1999-04-15	LB-12954	+28712	0.004	2.53	True	0	False	False	False
SAFE-COMMENTARY	20260710_093812_1999-04-21	LB-06409	+4311	0.041	1.49	True	1	False	False	False
SAFE-COMMENTARY	20260710_093812_1999-04-21	LB-07158	-59000	0.005	2.15	True	0	False	False	False
SAFE-COMMENTARY	20260710_102652_1999-04-30	LB-10187	+40490	0.004	1.43	True	0	False	False	True
SAFE-COMMENTARY	20260710_103720_1999-05-02	LB-09642	+15209	0.016	1.72	True	1	False	False	True
SAFE-COMMENTARY	20260710_111557_1999-06-12	LB-05547	+4500	0.024	2.62	True	0	False	False	True
SAFE-COMMENTARY	20260710_111956_1999-06-13	LB-07143	+9100	0.003	2.36	True	0	False	False	True
SAFE-COMMENTARY	20260710_111956_1999-06-13	LB-07112	+37154	0.021	1.95	True	1	False	False	True
SAFE-COMMENTARY	20260710_111956_1999-06-13	LB-04431	+18908	0.003	1.81	True	1	False	False	True
SAFE-COMMENTARY	20260710_111956_1999-06-13	LB-15325	+10100	0.003	1.41	True	0	False	False	True
SAFE-COMMENTARY	20260710_114846_1999-06-16	LB-07625	-80331	0.009	1.63	True	1	False	False	True
SAFE-COMMENTARY	20260710_114846_1999-06-16	LB-04622	+61500	0.004	2.27	True	1	False	False	True
SAFE-COMMENTARY	20260710_120943_1999-06-22	LB-06961	+5085	0.013	2.09	True	1	False	False	True
SAFE-COMMENTARY	20260710_121418_1999-07-02	LB-06335	-66582	0.005	1.47	True	1	False	False	True
SAFE-COMMENTARY	20260710_122432_1999-07-04	LB-05206	-300	0.004	2.09	True	1	False	False	True
SAFE-COMMENTARY	20260710_122432_1999-07-04	LB-05207	+31500	0.004	1.04	True	0	False	False	True
SAFE-COMMENTARY	20260710_124055_1999-07-11	LB-12612	+892	0.093	2.16	True	1	False	False	True
SAFE-COMMENTARY	20260710_130446_1999-07-20	LB-09657	+11283	0.006	4.12	True	1	False	False	False
SAFE-COMMENTARY	20260710_130446_1999-07-20	LB-03075	-9673	0.010	1.22	True	0	False	False	False
SAFE-COMMENTARY	20260710_131015_1999-07-24	LB-01771	-2577	0.026	2.75	True	0	False	False	True
SAFE-COMMENTARY	20260710_131518_1999-07-30	LB-05100	-4600	0.008	1.15	True	1	False	False	True
SAFE-COMMENTARY	20260710_131518_1999-07-30	LB-09659	-22898	0.005	2.54	True	0	False	False	True
SAFE-COMMENTARY	20260710_132534_1999-07-31	LB-15145	+13599	0.008	3.33	True	0	False	False	True
SAFE-COMMENTARY	20260710_132930_1999-09-02	LB-10787	-15184	0.004	2.06	True	0	False	False	True
SAFE-COMMENTARY	20260710_133217_1999-09-04	LB-07822	-52000	0.005	2.51	True	0	False	False	True
SAFE-COMMENTARY	20260710_140315_1999-09-15	LB-07010	+45503	0.008	1.08	True	0	False	False	True
SAFE-COMMENTARY	20260710_142723_1999-10-27	LB-04844	-20266	0.012	3.23	True	2	False	False	True
SAFE-COMMENTARY	20260710_142723_1999-10-27	LB-04683	-7941	0.008	2.59	True	1	False	False	True
SAFE-COMMENTARY	20260710_144709_1999-10-31	LB-01316	+14400	0.028	2.37	True	2	False	False	True
SAFE-COMMENTARY	20260710_145217_1999-11-02	LB-02451	+24066	0.038	1.90	True	1	False	False	True
SAFE-COMMENTARY	20260710_145217_1999-11-02	LB-00023	+11738	0.085	1.39	True	1	False	False	True
SAFE-COMMENTARY	20260710_145528_1999-11-03	LB-02794	-33600	0.003	1.95	True	1	False	False	True
SAFE-COMMENTARY	20260710_145528_1999-11-03	LB-04749	-3869	0.052	2.82	True	2	False	False	True
SAFE-COMMENTARY	20260710_150821_1999-11-08	LB-02780	-52200	0.004	1.14	True	1	False	False	True
SAFE-COMMENTARY	20260710_151946_1999-11-09	LB-12657	+7338	0.018	1.61	True	0	False	False	False
SAFE-COMMENTARY	20260710_151946_1999-11-09	LB-02737	-25190	0.101	2.30	True	0	False	False	False
SAFE-COMMENTARY	20260710_151946_1999-11-09	LB-09841	+20069	0.006	2.07	True	0	False	False	False
SAFE-COMMENTARY	20260710_151946_1999-11-09	LB-04289	-14295	0.101	2.11	True	0	False	False	False
SAFE-COMMENTARY	20260710_161814_1999-11-17	LB-03263	+9576	0.110	2.35	True	3	False	False	True
SAFE-COMMENTARY	20260710_161814_1999-11-17	LB-03264	-17193	0.033	1.42	True	0	False	False	True
SAFE-COMMENTARY	20260710_170233_2000-03-10	LB-07204	+10900	0.007	1.22	True	2	False	False	False
SAFE-COMMENTARY	20260710_171211_2000-03-11	LB-03635	+43216	0.008	1.56	True	0	False	False	True
SAFE-COMMENTARY	20260710_171211_2000-03-11	LB-11340	-13531	0.016	2.34	True	0	False	False	True
SAFE-COMMENTARY	20260710_171211_2000-03-11	LB-07162	-14773	0.044	1.28	True	0	False	False	True
SAFE-COMMENTARY	20260710_171211_2000-03-11	LB-06328	+29539	0.007	1.29	True	0	False	False	True
SAFE-COMMENTARY	20260710_200615_2000-03-12	LB-07157	-7387	0.020	3.52	True	0	False	False	False
SAFE-COMMENTARY	20260710_204220_2000-03-17	LB-00936	+13841	0.026	2.66	True	0	False	False	True
SAFE-COMMENTARY	20260710_204220_2000-03-17	LB-00954	-57800	0.040	1.37	True	0	False	False	True
SAFE-COMMENTARY	20260710_204220_2000-03-17	LB-15173	+61500	0.040	1.92	True	0	False	False	True
SAFE-COMMENTARY	20260710_204220_2000-03-17	LB-10588	+18548	0.010	2.97	True	0	False	False	True
SAFE-COMMENTARY	20260710_204220_2000-03-17	LB-07163	+61500	0.025	1.34	True	0	False	False	True
SAFE-COMMENTARY	20260710_210209_2000-03-24	LB-07341	-19534	0.003	1.88	True	0	False	False	False
SAFE-COMMENTARY	20260710_210434_2000-03-25	LB-07354	-27784	0.009	1.40	True	0	False	False	False
SAFE-COMMENTARY	20260710_212053_2000-03-31	LB-04022	-28052	0.007	1.06	True	0	False	False	False
SAFE-COMMENTARY	20260710_212741_2000-04-04	LB-04000	+15947	0.004	1.36	True	0	False	False	False
SAFE-COMMENTARY	20260710_213327_2000-04-06	LB-11832	+12731	0.004	1.64	True	0	False	False	False
SAFE-COMMENTARY	20260710_213327_2000-04-06	LB-15304	-16777	0.012	3.28	True	0	False	False	False
SAFE-COMMENTARY	20260710_214049_2000-05-06	LB-07442	+737	0.004	3.07	True	0	False	False	False
SAFE-COMMENTARY	20260710_221824_2000-05-13	LB-14988	-32075	0.003	3.11	True	0	False	False	True
SAFE-COMMENTARY	20260710_222049_2000-05-14	LB-03979	+11385	0.005	2.59	True	0	False	False	False
SAFE-COMMENTARY	20260710_222224_2000-05-16	LB-03984	-3999	0.005	5.22	True	0	False	False	False
SAFE-COMMENTARY	20260710_222614_2000-05-19	LB-03459	-981	0.079	1.24	True	0	False	False	True
SAFE-COMMENTARY	20260710_222614_2000-05-19	LB-01437	-29683	0.050	2.77	True	1	False	False	True
SAFE-COMMENTARY	20260710_224913_2000-05-23	LB-01438	-800	0.004	2.60	True	1	False	False	True
SAFE-COMMENTARY	20260710_225600_2000-05-24	LB-04446	+66494	0.006	1.98	True	1	False	False	True
SAFE-COMMENTARY	20260710_230620_2000-05-27	LB-04541	-28611	0.024	3.79	True	0	False	False	False
SAFE-COMMENTARY	20260710_230620_2000-05-27	LB-01440	-24133	0.063	1.18	True	0	False	False	False
SAFE-COMMENTARY	20260710_232727_2000-05-31	LB-14361	-16591	0.008	2.33	True	0	False	False	False
SAFE-COMMENTARY	20260711_002653_2000-06-24	LB-02542	-1962	0.009	2.05	True	0	False	False	True
SAFE-COMMENTARY	20260711_004547_2000-07-03	LB-06545	+31900	0.009	2.06	True	0	False	False	True
SAFE-COMMENTARY	20260711_005102_2000-07-07	LB-05068	+63928	0.004	1.91	True	0	False	False	True
SAFE-COMMENTARY	20260711_010631_2000-07-11	LB-12925	+14774	0.003	2.46	True	0	False	False	False
SAFE-COMMENTARY	20260711_010846_2000-07-14	LB-03953	-31700	0.006	1.42	True	0	False	False	True
SAFE-COMMENTARY	20260711_011851_2000-07-18	LB-13372	+16100	0.004	1.07	True	0	False	False	False
SAFE-COMMENTARY	20260711_013644_2000-07-23	LB-04471	-10353	0.037	1.43	True	4	False	False	True
SAFE-COMMENTARY	20260711_013644_2000-07-23	LB-03960	-16374	0.025	1.40	True	4	False	False	True
SAFE-COMMENTARY	20260711_015317_2000-07-26	LB-06513	-521	0.040	2.35	True	1	False	False	True
SAFE-COMMENTARY	20260711_015317_2000-07-26	LB-08224	+33890	0.005	1.79	True	3	False	False	True
SAFE-COMMENTARY	20260711_015932_2000-07-29	LB-04005	-11341	0.043	1.81	True	0	False	False	False
SAFE-COMMENTARY	20260711_023110_2000-09-17	LB-04488	-421	0.018	3.38	True	0	False	False	True
SAFE-COMMENTARY	20260711_030924_2000-09-24	LB-13009	-8900	0.006	1.06	True	0	False	False	True
SAFE-COMMENTARY	20260711_032611_2000-09-27	LB-04335	-7800	0.024	2.05	True	0	False	False	True
SAFE-COMMENTARY	20260711_033338_2000-09-28	LB-10769	+370	0.043	2.41	True	0	False	False	False
SAFE-COMMENTARY	20260711_034828_2000-10-02	LB-01146	+39141	0.010	1.40	True	0	False	False	False
SAFE-COMMENTARY	20260711_040402_2000-10-05	LB-00922	+3300	0.026	3.27	True	0	False	False	False
SAFE-COMMENTARY	20260711_040402_2000-10-05	LB-15481	+42430	0.011	2.53	True	0	False	False	False
SAFE-COMMENTARY	20260711_041641_2000-10-29	LB-04035	+22041	0.045	2.19	True	0	False	False	False
SAFE-COMMENTARY	20260711_043159_2000-11-01	LB-07119	-40814	0.076	1.85	True	0	False	False	False
SAFE-COMMENTARY	20260711_043821_2000-11-04	LB-03926	+32795	0.031	3.27	True	0	False	False	False
SAFE-COMMENTARY	20260711_044220_2000-11-06	LB-09724	-11289	0.005	2.29	True	0	False	False	False
SAFE-COMMENTARY	20260711_050203_2000-11-17	LB-03931	-12500	0.056	1.61	True	2	False	False	True
SAFE-COMMENTARY	20260711_050714_2000-11-18	LB-03550	-7652	0.003	1.09	True	0	False	False	True
SAFE-COMMENTARY	20260711_050714_2000-11-18	LB-03276	-5200	0.005	1.24	True	1	False	False	True
SAFE-COMMENTARY	20260711_055558_2002-02-06	LB-04485	-8438	0.050	3.57	True	0	False	False	False
SAFE-COMMENTARY	20260711_061106_2002-02-11	LB-08139	+4258	0.030	2.28	True	0	False	False	True
SAFE-COMMENTARY	20260711_061106_2002-02-11	LB-00366	+23326	0.005	1.64	True	0	False	False	True
SAFE-COMMENTARY	20260711_063104_2002-02-17	LB-05021	-8124	0.007	1.83	True	1	False	False	True
SAFE-COMMENTARY	20260711_063800_2002-02-20	LB-15447	+34927	0.013	1.76	True	0	False	False	False
SAFE-COMMENTARY	20260711_065152_2002-02-23	LB-03351	-32539	0.009	2.37	True	0	False	False	False
SAFE-COMMENTARY	20260711_065801_2002-02-24	LB-04481	+14481	0.008	2.53	True	0	False	False	False
SAFE-COMMENTARY	20260711_081728_2002-04-12	LB-05278	+2800	0.009	2.29	True	0	False	False	False
SAFE-COMMENTARY	20260711_081728_2002-04-12	LB-00179	-10803	0.009	2.90	True	0	False	False	False
SAFE-COMMENTARY	20260711_084517_2002-04-15	LB-04586	-3593	0.039	2.63	True	0	False	False	False
SAFE-COMMENTARY	20260711_090302_2002-04-17	LB-02634	+7300	0.004	1.19	True	1	False	False	True
SAFE-COMMENTARY	20260711_090302_2002-04-17	LB-04867	-2733	0.097	2.45	True	0	False	False	True
SAFE-COMMENTARY	20260711_092759_2002-04-20	LB-05304	-15958	0.022	1.47	True	0	False	False	True
SAFE-COMMENTARY	20260711_094923_2002-04-23	LB-03838	+363	0.018	2.05	True	0	False	False	True
SAFE-COMMENTARY	20260711_113621_2002-05-04	LB-00839	-36567	0.012	1.74	True	0	False	False	False
SAFE-COMMENTARY	20260711_113621_2002-05-04	LB-05221	-9355	0.024	1.35	True	0	False	False	False
SAFE-COMMENTARY	20260711_123241_2002-05-10	LB-00254	-29427	0.021	1.57	True	0	False	False	True
SAFE-COMMENTARY	20260711_123241_2002-05-10	LB-04368	+12158	0.021	3.02	True	1	False	False	True
SAFE-COMMENTARY	20260711_142923_2002-08-21	LB-07228	+20971	0.009	2.69	True	0	False	False	False
SAFE-COMMENTARY	20260711_142923_2002-08-21	LB-00612	+24300	0.009	3.04	True	0	False	False	False
SAFE-COMMENTARY	20260711_142949_1997-11-11	LB-04283	-1180	0.012	1.97	True	0	False	False	False
SAFE-COMMENTARY	20260711_143956_2002-08-22	LB-08323	+31554	0.005	1.62	True	0	False	False	True
SAFE-COMMENTARY	20260711_144329_2002-08-23	LB-00628	-3233	0.010	2.77	True	0	False	False	False
SAFE-COMMENTARY	20260711_144612_2002-08-24	LB-04871	+19312	0.015	1.70	True	1	False	False	True
SAFE-COMMENTARY	20260711_145404_2002-08-30	LB-00653	-23225	0.197	1.32	True	0	False	False	False
SAFE-COMMENTARY	20260711_145638_2002-08-31	LB-00643	-23586	0.097	2.63	True	0	False	False	False
SAFE-COMMENTARY	20260711_153722_2002-10-09	LB-00775	+26983	0.033	1.88	True	0	False	False	True
SAFE-COMMENTARY	20260711_153722_2002-10-09	LB-01250	-22037	0.005	2.97	True	0	False	False	True
SAFE-COMMENTARY	20260711_153722_2002-10-09	LB-15157	+24952	0.028	1.97	True	0	False	False	True
SAFE-COMMENTARY	20260711_153722_2002-10-09	LB-04638	-3199	0.044	2.16	True	0	False	False	True
SAFE-COMMENTARY	20260711_153722_2002-10-09	LB-11768	+24711	0.046	2.95	True	0	False	False	True
SAFE-COMMENTARY	20260711_165651_2002-10-13	LB-00782	-9498	0.090	1.56	True	2	False	False	True
SAFE-COMMENTARY	20260711_173200_2002-10-15	LB-04974	+9766	0.063	1.08	True	0	False	False	False
SAFE-COMMENTARY	20260711_173551_2002-10-17	LB-00676	+26144	0.011	2.32	True	0	False	False	False
SAFE-COMMENTARY	20260711_173551_2002-10-17	LB-00914	+16565	0.040	2.89	True	0	False	False	False
SAFE-COMMENTARY	20260711_174039_2002-10-19	LB-15576	-32522	0.038	2.06	True	0	False	False	True
SAFE-COMMENTARY	20260711_175803_2002-10-26	LB-08576	-3104	0.004	2.06	True	0	False	False	False
SAFE-COMMENTARY	20260712_182245_2002-11-08	LB-00750	+11625	0.097	2.08	True	0	False	False	False
SAFE-COMMENTARY	20260712_182831_2002-11-09	LB-01266	-5445	0.047	1.31	True	0	False	False	False
SAFE-COMMENTARY	20260712_182831_2002-11-09	LB-00741	-4859	0.157	2.76	True	0	False	False	False
SAFE-COMMENTARY	20260712_182831_2002-11-09	LB-02902	-4599	0.078	1.31	True	0	False	False	False
SAFE-COMMENTARY	20260712_182831_2002-11-09	LB-15534	-7200	0.078	1.76	True	0	False	False	False
SAFE-COMMENTARY	20260712_192944_2002-11-17	LB-08628	+2641	0.021	2.30	True	0	False	False	False
SAFE-COMMENTARY	20260712_193836_2002-11-20	LB-03024	+13341	0.048	2.27	True	0	False	False	False
SAFE-COMMENTARY	20260712_200713_2003-02-06	LB-11265	+21465	0.008	4.08	True	0	False	False	True
SAFE-COMMENTARY	20260712_205131_2003-04-18	LB-00980	+23681	0.009	2.90	True	0	False	False	False
SAFE-COMMENTARY	20260712_205131_2003-04-18	LB-00977	+13018	0.122	1.79	True	0	False	False	False
SAFE-COMMENTARY	20260713_143848_2003-05-13	LB-03843	+18647	0.004	1.60	True	0	False	False	False
SAFE-COMMENTARY	20260713_160813_2003-07-26	LB-15791	+3077	0.085	1.38	True	0	False	False	False
SAFE-COMMENTARY	20260713_163855_2003-07-30	LB-01150	-52800	0.003	1.50	True	1	False	False	True
SAFE-COMMENTARY	20260713_192203_2003-10-04	LB-11333	+33600	0.000	1.11	True	1	False	False	True
SAFE-COMMENTARY	20260713_211145_2003-10-23	LB-01447	+43389	0.005	1.52	True	0	False	False	False
SAFE-COMMENTARY	20260714_004250_2004-03-13	LB-03832	+3547	0.007	1.45	True	0	False	False	False
SAFE-COMMENTARY	20260714_020615_2004-04-02	LB-01793	+21615	0.025	2.35	True	0	False	False	False
SAFE-COMMENTARY	20260714_020615_2004-04-02	LB-05355	+21019	0.026	1.75	True	0	False	False	False
SAFE-COMMENTARY	20260714_043536_2004-07-02	LB-10140	+370	0.019	4.39	True	0	False	False	False
SAFE-COMMENTARY	20260714_085056_2004-10-22	LB-02181	-54676	0.011	1.86	True	0	False	False	False
SAFE-COMMENTARY	20260714_135351_2005-05-28	LB-03303	-36994	0.054	2.92	True	0	False	False	False
SAFE-COMMENTARY	20260714_142949_2005-06-24	LB-03114	+37450	0.056	1.59	True	0	False	False	True
SAFE-COMMENTARY	20260714_164949_2005-11-16	LB-03336	-12688	0.019	3.13	True	0	False	False	True
SAFE-COMMENTARY	20260714_185200_2006-07-02	LB-04975	+60204	0.081	1.42	True	0	False	False	True
SAFE-COMMENTARY	20260714_202214_2006-10-29	LB-05189	+3165	0.006	2.62	True	0	False	False	True
SAFE-COMMENTARY	20260715_011249_2007-07-03	LB-05743	+22700	0.005	2.06	True	0	False	False	True
SAFE-COMMENTARY	20260715_012052_2007-07-07	LB-05401	+1330	0.010	2.16	True	0	False	False	True
SAFE-COMMENTARY	20260715_021954_2007-10-02	LB-05560	+6796	0.068	2.22	True	0	False	False	False
SAFE-COMMENTARY	20260715_065937_2009-03-23	LB-08789	+6500	0.044	2.45	True	0	False	False	True
SAFE-COMMENTARY	20260715_095307_2009-04-12	LB-07496	+3528	0.076	2.64	True	0	False	False	True
SAFE-COMMENTARY	20260715_174001_2010-10-30	LB-15216	+619	0.106	1.28	True	0	False	False	False
SAFE-COMMENTARY	20260715_201346_2011-06-25	LB-12254	+4027	0.081	2.65	True	0	False	False	False
SAFE-COMMENTARY	20260716_230623_2001-10-30	LB-08413	-34785	0.041	2.18	True	2	False	False	False
SAFE-COMMENTARY	20260716_230623_2001-10-30	LB-10594	-38269	0.023	2.36	True	5	False	False	False
SAFE-COMMENTARY	20260716_230623_2001-10-30	LB-13258	-43830	0.041	2.14	True	0	False	False	False
SAFE-COMMENTARY	20260717_054253_2001-10-30	LB-08413	-34785	0.041	2.18	True	2	False	False	False
SAFE-COMMENTARY	20260717_054253_2001-10-30	LB-10594	-38269	0.023	2.36	True	5	False	False	False
SAFE-COMMENTARY	20260717_054253_2001-10-30	LB-13258	-43830	0.041	2.14	True	0	False	False	False
SAFE-COMMENTARY	20260717_083641_1996-07-07	LB-15182	+14255	0.014	2.65	True	0	False	False	False
SAFE-COMMENTARY	20260717_092849_1997-11-11	LB-04283	-1180	0.008	1.97	True	0	False	False	False
SAFE-COMMENTARY	20260717_092849_1997-11-11	LB-01126	+13265	0.016	3.84	True	0	False	False	False
SAFE-COMMENTARY	20260717_101529_2009-04-10	LB-07492	+10400	0.109	1.71	True	0	False	False	False
SAFE-COMMENTARY	20260717_104635_2003-10-17	LB-01281	+23400	0.025	3.93	True	0	False	False	False
SAFE-COMMENTARY	20260717_104635_2003-10-17	LB-11068	+3101	0.054	1.29	True	0	False	False	False
SAFE-COMMENTARY	20260717_115420_1987-09-12	LB-04716	+7400	0.003	2.94	True	0	False	False	False
SAFE-COMMENTARY	20260717_123804_1997-08-20	LB-07022	+4200	0.071	1.69	True	0	False	False	False
SAFE-COMMENTARY	20260717_140154_1997-12-08	LB-00597	-9273	0.010	5.27	True	0	False	False	False
SAFE-COMMENTARY	20260717_150832_2010-03-23	LB-12332	+12406	0.053	2.22	True	0	False	False	False
SAFE-COMMENTARY	20260717_151843_1997-12-01	LB-03472	+30489	0.004	2.44	True	2	False	False	False
SAFE-COMMENTARY	20260717_151843_1997-12-01	LB-01122	+17340	0.023	2.31	True	1	False	False	False
SAFE-COMMENTARY	20260717_160445_2000-09-24	LB-13009	-8900	0.006	1.06	True	0	False	False	False
SAFE-COMMENTARY	20260717_172239_1997-05-03	LB-13301	-7337	0.014	4.15	True	0	False	False	False
SAFE-COMMENTARY	20260717_174434_1999-06-07	LB-11831	-28058	0.034	1.80	True	0	False	False	False
SAFE-COMMENTARY	20260717_210504_2000-07-23	LB-04471	-10353	0.037	1.43	True	4	False	False	False
SAFE-COMMENTARY	20260717_210504_2000-07-23	LB-03960	-16374	0.025	1.40	True	4	False	False	False
SAFE-COMMENTARY	20260717_223921_2010-03-28	LB-08676	-3082	0.013	2.27	True	0	False	False	False
SAFE-COMMENTARY	20260717_232013_1997-08-22	LB-12570	-28624	0.027	2.63	True	0	False	False	False
SAFE-COMMENTARY	20260717_233625_1998-06-27	LB-03440	+24699	0.029	1.86	True	1	False	False	False
SAFE-COMMENTARY	20260717_235012_1999-11-05	LB-03257	+10426	0.004	1.63	True	2	False	False	False
SAFE-COMMENTARY	20260717_235431_1999-11-19	LB-04158	-29900	0.005	3.75	True	1	False	False	False
SAFE-COMMENTARY	20260718_003135_2000-07-07	LB-05068	+63928	0.004	1.91	True	0	False	False	False
SAFE-COMMENTARY	20260718_003135_2000-07-07	LB-03963	+17805	0.007	2.42	True	0	False	False	False
SAFE-COMMENTARY	20260718_003744_2000-07-08	LB-04017	+17810	0.010	2.94	True	0	False	False	True
SAFE-COMMENTARY	20260718_011337_2003-04-19	LB-00981	+51713	0.007	1.67	True	0	False	False	True
SAFE-COMMENTARY	20260718_011337_2003-04-19	LB-01646	+60800	0.008	1.95	True	0	False	False	True
SAFE-COMMENTARY	20260718_014618_2004-03-06	LB-04434	+24576	0.014	2.36	True	0	False	False	False
SAFE-COMMENTARY	20260718_020126_2007-03-27	LB-04663	+34240	0.096	3.10	True	0	False	False	True
SAFE-COMMENTARY	20260718_031821_2011-10-20	LB-11212	+38449	0.005	1.97	True	0	False	False	False
SAFE-COMMENTARY	20260718_032241_1995-06-15	LB-01177	-15775	0.007	1.50	True	1	False	False	False
SAFE-COMMENTARY	20260718_032241_1995-06-15	LB-01199	+11243	0.003	2.38	True	1	False	False	False
SAFE-COMMENTARY	20260718_032241_1995-06-15	LB-08309	+27600	0.006	2.72	True	0	False	False	False
SAFE-COMMENTARY	20260718_033146_1997-04-07	LB-14742	+3866	0.060	1.63	True	0	False	False	False
SAFE-COMMENTARY	20260718_034044_1997-04-20	LB-15097	-2600	0.004	3.71	True	1	False	False	False
SAFE-COMMENTARY	20260718_034044_1997-04-20	LB-15331	+61400	0.003	4.15	True	0	False	False	False
SAFE-COMMENTARY	20260718_041653_1998-10-30	LB-12591	+13400	0.007	1.47	True	0	False	False	False
SAFE-COMMENTARY	20260718_042208_1999-02-05	LB-12892	+2604	0.003	2.21	True	0	False	False	False
SAFE-COMMENTARY	20260718_042401_1999-04-10	LB-01859	+33382	0.006	1.84	True	2	False	False	False
SAFE-COMMENTARY	20260718_044437_1999-09-09	LB-06473	+24700	0.005	1.08	True	0	False	False	False
SAFE-COMMENTARY	20260718_050633_1999-11-14	LB-04636	-23104	0.032	1.45	True	0	False	False	False
SAFE-COMMENTARY	20260718_051500_2000-03-12	LB-07157	-7387	0.020	3.52	True	0	False	False	False
